8.527816159205586777e-01 6.391126858171493064e-01 6.174176118846239625e-01
2.834480918558276441e-01 7.298278200214408651e-01 5.378199308077721286e-01
7.797285821098598468e-02 6.358368828411347096e-01 4.616139465400432851e-01
1.582877215396075732e-01 3.665095993167277744e-01 3.764494672993995428e-01
1.388983399807613983e-01 5.800285317798525853e-02 8.230606445121100290e-01
4.194199563547467147e-01 3.055200271139035806e-01 9.463941614962534388e-02
7.081553552191633960e-01 2.628279088536178421e-02 7.493762043357443670e-01
3.829321034994713768e-01 6.039755744036279239e-01 4.550024695784012918e-01
4.856078050408031421e-01 9.989164980762478274e-01 8.267623626787046209e-01
6.772561868162407794e-01 3.568406840805855573e-01 9.573094122226351033e-01
3.037706877349141132e-01 8.000806762444540032e-01 6.224893325834749414e-01
9.079934840595492718e-01 5.631716268220560151e-01 1.730438456512826129e-01
3.392313575347005727e-02 3.080238931750061138e-01 2.454134674109713643e-01
4.781111859574850298e-01 8.898016353557466340e-01 6.955438989715444498e-01
9.889297997133942308e-01 8.891172876399895397e-01 3.520874328612821902e-01
7.135246293562393927e-01 6.464792630144375885e-01 9.449125925429547879e-01
9.396650511358196622e-01 7.173026902347438005e-01 4.632409363867906471e-02
3.426225430850390330e-01 5.121448942795986392e-01 9.160141227497498040e-01
6.234624284489062029e-01 9.001386441532699401e-01 5.331546158109607969e-01
5.478459868736029748e-02 2.003625476662139748e-01 4.058590301543223422e-01
9.115377274887541681e-01 5.644994948766890452e-01 1.679006117131498499e-02
7.397890447084402021e-01 9.092290867262670107e-01 2.095818592493592369e-02
4.372254403482901397e-01 7.719520054505174533e-01 3.577104515898410497e-02
4.450808827154097980e-01 6.661149576456081300e-01 7.005096235840154728e-01
7.836225062179549283e-01 7.782711214410661382e-01 7.107041127976093664e-01
9.877093297006256378e-03 7.193141014440849190e-01 2.464186284700720098e-01
9.770796965305070803e-01 5.289053230428565344e-01 2.321188738139953189e-01
4.466146098872796344e-01 8.961249431726474590e-01 6.683136228306240101e-01
2.788786248610284346e-01 5.958247633326532178e-01 7.455892668661525668e-01
6.130830125978707912e-01 6.714918269105489834e-01 1.221412820990042114e-02
4.614034125617955118e-01 5.185858885883807279e-01 6.258019470998409384e-01
9.455829840238059170e-01 7.880194492789037719e-01 1.518536021629610655e-01
9.007448195600658014e-01 2.644348353507260940e-01 1.285758465012257767e-01
4.036407572366264018e-01 2.025723648026944712e-02 7.158910128325711719e-01
4.921042799027258718e-01 2.726626322262298840e-01 1.139632072050381639e-01
6.963696239086916151e-01 1.122169555303772492e-01 7.662149445026926742e-01
3.720266025706411295e-01 6.901319188543858507e-01 5.547023524173125830e-01
4.247846640337781254e-01 3.505884138565165120e-01 8.823405590400836829e-01
1.409560255078033952e-01 3.727039426819901413e-01 9.777902445451488456e-01
1.459107747736677618e-01 6.182532921456539432e-01 3.663023704007442038e-01
9.576067046272570549e-01 3.026513523339410261e-01 1.490132865927910055e-01
3.473737851728960768e-01 6.285321203648108757e-02 2.714986266491199451e-01
7.156425323625701385e-01 3.928618181069256643e-01 3.985500745783561172e-01
4.745708014783220907e-01 3.828074392561319206e-01 1.412825244801458879e-01
6.490691773901510198e-01 2.999419845422869324e-01 1.664462887492488274e-01
2.183222973998200089e-02 4.856662503854203283e-01 2.957590394198905681e-02
1.216947705200573937e-01 3.571448730093034207e-01 9.541925561799778910e-01
8.045650178699235155e-01 2.063515760627305795e-01 3.723492702835773382e-02
2.936857815023906637e-01 2.431894890998753667e-01 3.621893571835830272e-01
5.616881412473779811e-01 4.068567141844657842e-01 5.351207769409891402e-01
2.847300055450305845e-01 2.781279116450476874e-01 8.376206481337062915e-01
5.708403646776146756e-01 3.256711287573471614e-01 6.409055791762267029e-01
8.912449320747737325e-01 7.462307497101162701e-01 4.943327835006379178e-01
7.693725051506885571e-01 4.842736937571812117e-01 8.730839108346806210e-01
3.400543452783101328e-01 4.210700661465995864e-01 8.563174981568449917e-01
5.864200464942742608e-01 5.432299750453913889e-01 9.854093252210992526e-01
5.608216666384479021e-01 5.134568104948478151e-01 5.838942281568744175e-01
3.371679389136978955e-01 9.886230232556399988e-01 7.766811315196064935e-02
3.697516663031273909e-01 6.013763956008351119e-01 3.105921592575635604e-01
9.574592029195383436e-02 7.917296736386312261e-01 1.706957285782921829e-01
1.612764037348826118e-01 6.947225773248987268e-01 8.019874567533419318e-01
4.556086770200036273e-01 9.562282175811981366e-01 3.676343000652320114e-01
3.435422463288340111e-01 1.077488294867471330e-01 3.486269331662792403e-01
7.631260204745617948e-01 3.888530340864735368e-01 1.168815148729410724e-01
7.249952069169386393e-01 7.153825327518237298e-01 4.476343208869968393e-01
7.641611594758100923e-01 3.092547566865277986e-04 2.890155240025318317e-01
4.756449294116235071e-01 4.677331124905266257e-01 6.345906485403549624e-01
5.940514141051086439e-01 8.935755670174111431e-01 4.063233709613371936e-01
2.997511844114908452e-01 3.605477906247905873e-01 1.312217846455843162e-01
1.145718254284178172e-01 8.896850835001766100e-01 5.713704306575169145e-01
8.467776300459808336e-01 1.131978118851642012e-01 1.911899797231304543e-01
6.592483084089277856e-01 6.787475692332326505e-01 9.500062315285251469e-02
2.762403343558019753e-01 6.788628450604975439e-01 6.215732627560518475e-01
9.413284377557304961e-01 9.198954988566443447e-02 2.097692692098976908e-01
4.801295216313542502e-01 5.457051136829927929e-01 2.818383579454686316e-02
9.984086854830415136e-01 1.502598970479374074e-02 5.739808501103593752e-01
9.667789375133495344e-01 5.891687642746280540e-01 9.152447937424805779e-01
7.124571881555102904e-01 6.614269336492191176e-01 6.814011518234242004e-02
7.023437983934250894e-01 8.193159621655096148e-01 1.058323909373369842e-01
8.829653252430997856e-01 6.038480326838022716e-01 8.596945744588524452e-02
1.151156973706640718e-01 4.939544264896086334e-01 8.890852262138564388e-01
2.346217777184717024e-01 6.221035755480733842e-01 9.091617491621279967e-01
8.769624067502437281e-01 9.676811116568206916e-01 9.628969727997338524e-01
2.538015299934996971e-01 7.261713037391390735e-01 8.548180986863561648e-01
6.242618977186865648e-01 5.433336537519597442e-01 6.870163652211572769e-01
2.254690764805962200e-01 9.391035709968726941e-01 9.836717269747884407e-01
5.503747395618983074e-01 1.379564133746372656e-01 4.423296116493762309e-01
5.262796983529001160e-01 8.174290865247429982e-01 1.141558751061777510e-01
5.571360377480679693e-01 6.211076547416587434e-01 8.525575044445909967e-01
8.649609484450233587e-01 7.308053628617686703e-01 1.333655710924482873e-01
9.830668145581555883e-01 6.820351294445501367e-01 9.101506275877371266e-01
3.129455325939926036e-01 9.527618493291889479e-02 2.999881864332865078e-04
1.093386619636615986e-01 7.132172924555568727e-01 5.606260819368336090e-01
4.572727300605925471e-01 6.287228388253346401e-01 8.000172301683563525e-01
9.967966630458506838e-01 9.668306638035195633e-03 3.279444230075276856e-01
8.935803828749235844e-01 3.613338166250150696e-01 7.393271156334914052e-01
3.835819251338268288e-02 1.303420868410661848e-01 3.403091338554630196e-01
6.464305507976647602e-01 3.943325438571250174e-01 1.968104298473334346e-01
2.875636416557627584e-01 3.404568056732605319e-01 8.323642647481572787e-01
4.137274080279346178e-01 9.214652698081634563e-01 2.785696520572648049e-01
8.697007691208195057e-01 8.102380933787917128e-01 6.474601383798131993e-01
4.988863723821643781e-01 3.431133283836113046e-01 4.754628021940956462e-01
1.348940279558792366e-01 8.054503234494427844e-01 5.537359011682795318e-01
1.842071654673109737e-01 8.718801278444346936e-01 1.472620553219472495e-01
2.819373402379721227e-02 7.592254837184619909e-03 7.736625845390813216e-01
4.770239859103846403e-01 3.695492412473347921e-01 7.252993666580072052e-01
8.340813242992854981e-01 5.486696905030609139e-01 9.215743433598212464e-01
6.178366269993282867e-01 2.591260504247391294e-01 7.304097306723532634e-01
4.015420103020155285e-01 8.161141100383517699e-02 8.069627666043589498e-01
5.705999751592053526e-01 1.521353963541947074e-01 5.349037149003921243e-04
8.564728363782350140e-01 9.579322049110529091e-01 9.424927975038913663e-01
2.669633627439256252e-01 1.027602949752968176e-01 4.805397891811634681e-01
8.697362308386882290e-01 5.609070835080942619e-01 4.186279988795932328e-01
5.903969316812094359e-01 1.934870998657118868e-01 6.515310649011406552e-01
6.750454901098428273e-01 4.877171629626170235e-01 4.453280040708728071e-01
4.155687371513063777e-01 8.636175724795612796e-01 4.587515635247920720e-01
8.896524245955452770e-01 2.466598024682822299e-01 7.196134538473272224e-01
1.030189551709237428e-02 3.122006493047171372e-01 6.696340646780297723e-01
3.693067923569690603e-01 7.679060820431363732e-01 4.742774639391333924e-01
7.061529908773452879e-01 3.405439737675673983e-01 3.584897182863647780e-01
7.994994284156837772e-01 9.217354061384772645e-01 9.210418888204505716e-01
3.115577014679437040e-01 1.074908593386830757e-01 5.136464140836948244e-01
1.429202281109176464e-01 6.398615294067057091e-01 7.627228937968313360e-01
6.089467266743472385e-01 7.057396956084533990e-01 1.434495632172466673e-01
6.895686034071699666e-01 7.353983009970627149e-01 9.662834352021203443e-01
4.718633841026421694e-01 5.807983908484593005e-02 7.154824954170988516e-01
7.745440101388625376e-01 8.899121074902538453e-02 4.860632851934237886e-01
2.044460032964053875e-01 7.281384802235038034e-01 8.843427586836538623e-01
7.409736040432249871e-01 7.614662624241295141e-01 4.460984120750878246e-01
8.361937327639897832e-01 5.175735925363925682e-01 2.027548620931910461e-01
9.934930019555121561e-01 3.930358978923254032e-01 4.642375698366718595e-01
8.734221553608967348e-02 6.768817806979731122e-01 6.128308985721554469e-01
1.435700875361433093e-01 1.716247380627579089e-01 5.928698044263649436e-01
4.123381320669946559e-01 4.804108392970485308e-02 6.148167460712017363e-02
9.269291217596339338e-01 1.320888982340752138e-01 4.745679370601498803e-01
4.506009420041281466e-01 8.284778219362352036e-01 2.494145088126197285e-01
5.999514258974467662e-01 6.240776380125762079e-01 9.563456177310755146e-01
8.806009756004385958e-01 7.428016368374729117e-01 7.669671801554132085e-01
9.809756598681766970e-01 5.657276297445487101e-01 3.702330736665134792e-01
6.466617688278660792e-01 9.289566419904579098e-01 6.021576890202490207e-01
9.099598447899340803e-01 7.873834073091839914e-01 7.755461896217081819e-01
2.867127135662251858e-01 2.512887129563982080e-01 1.648899259307542442e-01
9.704388893647657444e-01 9.806211084411343704e-01 8.555333424710501733e-01
3.047436984540256022e-01 7.990725068834159117e-01 6.631693501444387850e-01
8.548537947055339092e-01 9.554733272754125650e-01 1.958795247410204388e-01
1.210645430686893009e-01 8.467421002650834527e-01 6.745094329434612179e-01
7.427365872213150810e-01 2.725337089561941095e-02 2.213819760019845040e-01
7.692546953781165264e-01 3.920715586614839099e-01 7.089885563068956120e-01
2.787670156007018285e-01 3.144114994819433573e-01 4.386747489135361944e-01
9.752789957303771295e-01 6.311344687654057983e-01 7.730984613312267273e-01
3.117336431952434372e-01 2.191435191564173879e-01 3.796313488562617078e-01
4.147873796403035440e-01 8.062932503826729658e-01 3.026519314888431733e-02
9.979805944221324943e-01 7.630428039891091752e-01 4.729031677919258714e-01
2.477311611212662523e-01 3.078255711870727662e-01 6.904847395964017753e-01
5.471543797662866693e-01 1.527371932152655765e-01 5.179320061904832961e-01
6.354890919377141900e-01 4.017361843208009375e-01 1.941331366069418696e-01
2.447104956390266928e-02 1.874883960672940608e-01 4.942143689899449743e-01
4.815715845164932896e-01 3.277063702912275112e-01 5.096581395860755315e-01
2.286503768863336061e-01 9.640782545443249418e-02 4.904990813000553729e-01
5.505281047983519027e-01 7.331402826797094319e-01 5.452779553126808620e-01
8.921763933633488630e-01 2.105710881961730951e-01 5.377701450766687596e-01
5.108200144984638147e-01 9.627249038854622798e-01 8.290016121755600098e-01
1.075642622752356337e-01 2.455659299149651753e-01 4.733571958000559743e-02
3.186702269358341333e-01 9.425936936876612160e-01 5.798243591194978119e-01
3.129214563775184477e-01 1.505693908935290537e-01 8.669680836160336135e-01
2.257672065703135722e-01 7.050074641195713809e-02 4.077510837677458255e-01
3.800779579102718797e-01 7.760232054796359913e-01 2.924221001143850751e-01
1.363486739446173601e-01 1.523992564987257659e-01 6.284085890364212723e-01
5.795522011818495800e-01 2.734833604880840818e-01 4.003179929685071192e-01
4.594783518589503624e-01 8.655165039967975815e-01 3.714894733954974271e-01
7.379276976343835948e-01 5.719002825848402694e-01 5.737682379863240367e-01
1.091827766245691000e-01 2.446607017549911056e-01 3.797893334813040589e-01
5.710512237587370699e-01 2.106351744462376940e-01 5.485316442985362917e-01
7.376436034330295932e-01 3.555623622280942309e-01 5.881048894199024657e-01
8.303748502641584706e-01 2.472619384440621904e-02 7.235713325251994510e-01
7.655538578014753348e-02 7.992223600940240313e-01 7.637662239722303736e-01
9.422819268181079622e-01 1.077633482888936678e-01 1.593013251127224361e-01
3.615985788272826351e-01 6.114037357062022116e-01 6.654101517059092252e-01
2.141879876627992285e-01 7.815097862497714098e-01 3.923377539536994085e-01
2.739445469158336977e-01 3.999038675132524645e-01 6.692262015680239262e-01
1.892392210736449920e-01 6.841266589499626072e-01 3.030554499171426164e-01
2.838437038794838774e-02 8.181377144170133286e-01 8.481905527611456330e-01
7.932304135711391035e-01 4.455894253661641935e-01 9.389694880090515561e-02
3.603332948307172989e-01 1.684927518441167171e-01 2.231274459623021622e-01
5.287175873064707821e-01 3.202031288644824336e-01 8.403039406777520481e-01
1.037836527458180225e-01 2.371749813788225358e-01 9.788030185902586444e-01
1.846809599926578782e-01 4.724921635120664654e-01 4.487180886935026036e-01
3.305955138772465052e-01 6.746606259633382008e-01 9.492029093793349359e-01
4.848226371290214054e-01 3.428546880926355289e-01 2.325210406469975233e-01
5.754563169395255917e-01 4.599810294976709457e-01 6.324862131919033459e-01
6.281256589657843170e-01 3.727640348063832043e-02 9.380068846841960184e-01
9.717512624086152018e-01 8.630202948437861732e-01 1.905973413985827536e-01
5.392034595757442261e-01 3.896129165690779272e-01 3.618848063230678536e-01
2.599140593339221983e-02 5.066282531229662212e-01 7.227600280072762340e-01
3.101778408515090124e-01 3.747970165780085683e-01 2.011047621209250957e-01
2.833456543809499406e-01 1.801648206660733109e-01 5.350966975660778058e-01
5.064708639530606238e-01 5.452084783004695900e-02 3.696475473759767150e-01
2.889493604827975126e-02 4.039450991914902422e-01 2.582982056355752620e-01
5.655554902858571653e-01 4.710715954596967903e-01 5.156430255549939723e-01
8.790725528850324988e-01 3.945432933218468996e-01 5.872408077274046123e-01
3.288060397684974268e-01 8.128620938879507207e-01 1.044396249698411605e-01
7.210705104608848837e-01 6.462284224280328004e-01 5.340848305573007160e-01
9.611265085806588448e-01 1.019635961996694373e-01 7.058388833412837515e-01
7.655715880017337494e-01 3.740079815699911547e-01 7.899710815181923973e-01
2.870728209598775171e-01 9.609537330619335460e-01 7.302945706710185503e-01
5.124996585502380464e-01 7.059221984623625934e-01 5.579860575361559327e-01
2.838725702866884415e-01 4.657887590567306724e-01 1.454307018718353772e-01
3.431227110583011664e-01 7.552797599278416874e-01 1.164188535442224337e-01
3.992540408935851826e-02 6.902692820353822922e-01 6.254685575761538274e-01
5.069922119705996266e-01 2.741017271936083688e-01 4.434780387024939152e-01
1.172829122894881726e-01 2.072780289583121549e-01 8.113907453892011956e-01
2.950222877317292269e-01 2.792218446419683087e-01 1.264090005034361752e-01
7.741103226288337247e-01 4.165660387622360794e-01 8.240219306409226618e-01
2.940836053812062589e-01 4.360603344502531620e-01 6.531025994731211037e-01
3.733399587904036032e-01 5.247881559534651741e-01 5.259123864957451211e-01
3.117326589905190515e-01 1.371470881728188429e-01 5.560534465780623270e-01
4.049805629351314051e-01 5.195392089037639272e-01 9.625559801467635790e-01
7.681357870127845100e-01 1.624917982679005002e-01 4.853621628698390200e-02
2.540137331588354641e-02 1.373646941067324656e-01 3.450149114799703209e-01
4.543802966786938402e-01 8.429338164839665914e-01 8.011530054828571723e-01
1.621766246261355793e-01 7.475374947740468512e-01 8.072355950072940267e-02
1.094349499661827485e-01 6.073738024387627110e-01 3.183353471612107022e-01
9.827725913901153021e-02 3.892599750569800676e-01 8.668221748517023206e-01
5.555385391078584423e-01 1.541681128307440529e-01 9.010213942005211862e-01
4.188906099926605897e-01 8.514550584306370684e-01 6.444334918062077922e-02
3.428302872916846322e-01 5.504997681631810247e-01 6.420656123149685035e-01
5.296937670416805855e-01 3.844124074566848126e-01 2.552578758709292961e-01
1.127246578604523819e-03 4.690746677468927706e-01 8.213591632160437417e-01
8.771900770764857747e-01 2.268702835775453508e-01 5.926260935612257530e-01
8.630026804058475998e-01 7.303599725786524832e-01 6.587390691272994037e-01
5.808410327005899543e-01 9.715693261491323840e-01 4.623505338122344543e-01
1.677095605342140416e-01 7.646492420732423634e-01 3.076155214148054151e-01
5.375352220476492526e-01 7.855023711731419223e-01 8.949839319964765227e-01
2.304664237253040149e-02 6.252834985198471029e-01 6.579949504085003120e-02
8.942550148725662007e-01 2.890476241404460467e-01 1.124885228921703728e-01
4.662075276780274224e-01 6.735123491016281605e-01 6.231722381640973918e-01
8.975284164740247039e-01 8.028240010961241735e-01 6.300179868810389383e-01
9.068464073737667608e-01 3.353354501287053591e-02 6.306439703457237256e-01
7.954568170587467124e-01 6.245568476962406468e-01 3.329431432160122606e-01
8.865303923172801470e-01 7.379861816270799624e-01 8.815483211068583236e-01
7.545336422773943896e-01 2.679703983595715933e-01 5.638008154985040266e-01
3.428025998300180399e-01 2.408971254550733576e-01 4.486766406389025574e-01
2.670188560359777474e-01 7.201223902367646090e-01 9.066797196308113982e-01
3.937459531841790428e-01 6.651617202517043914e-01 8.298770182766185277e-01
2.228837196257117403e-01 4.970409065254415282e-01 6.732153842918370268e-01
3.727069737319068654e-01 1.030093233736943947e-01 2.944672876473933831e-01
5.511314826580291371e-01 1.283510728788821442e-01 9.459591790335892814e-01
5.424597312678964833e-01 3.554726365922324938e-01 2.777236760511516689e-01
5.042349081961117196e-02 6.510966473490664708e-01 8.782273173589267845e-01
5.373696463604136220e-01 2.588006867171599445e-02 5.889775699259253150e-01
6.769233949474262602e-02 2.681895930295715713e-01 5.324612782122920551e-01
2.929210493655984848e-01 5.998476430349417576e-01 6.078158374307627287e-01
1.611394256991677265e-01 5.241591136842055354e-01 6.382912844404302621e-01
1.699123913961885224e-01 2.563373167772637906e-01 4.628398536836997312e-02
5.877368209680590150e-01 8.516553955650373320e-01 1.688599633343861317e-01
3.744841027961920421e-01 8.342704873703177260e-01 9.662884734580630131e-01
6.321328544384804404e-01 2.477342666030492024e-01 1.216156637336943680e-01
3.788307607042208369e-01 5.053633126815765264e-01 2.658654077988419351e-01
9.480965366848541631e-01 6.784311255137958074e-01 8.796279382411034131e-01
8.325458473003208848e-01 7.197895341578834927e-01 8.229708425437989305e-01
2.196183510800079342e-01 9.274994311911669564e-01 2.986791663095240690e-01
7.307386039666680100e-01 4.481239011554308815e-01 8.369289173434726337e-01
7.822988054515511713e-02 2.145598939207316036e-02 3.781413389368356581e-01
3.900770342671391333e-01 3.206681671087983077e-01 6.433532569337889750e-01
9.080032785483451718e-01 1.650445584150298517e-01 6.934687620707986611e-01
2.052121150163921381e-02 4.515141647167328909e-01 6.443876144531157646e-02
5.657355109062169873e-01 6.364736427439708910e-01 2.705188980462907011e-01
2.767475270489860861e-01 2.767173586092032123e-01 4.412736041662891351e-01
6.832697814085905152e-01 3.904056093113570380e-01 6.127742279459058583e-02
1.281595462810292130e-02 5.901143911331976355e-01 9.813665552496583233e-01
9.538034729593790617e-01 4.916651371667855042e-01 1.031005703507380522e-01
5.547564864732210665e-01 3.174405282507560822e-01 1.968818352177356124e-01
1.291102870120837132e-01 8.114740689708437316e-01 2.592113069501551514e-01
8.841501481642857208e-01 4.873088731738473012e-01 3.569251829820945243e-01
7.375827025817012217e-01 7.120029354722222648e-01 1.391769014698751583e-02
2.166496505103321368e-01 5.188551467768423020e-01 2.295905720184598930e-02
4.727145639656766818e-01 9.214023865074622011e-01 4.065704509009526735e-01
7.149605337456395038e-01 9.652902332283088693e-01 5.578938440745221383e-01
3.132471942198459258e-01 1.968875235169292859e-01 8.990302076185577862e-01
4.708944692001411081e-01 5.806827082479655289e-01 1.461047320865059840e-01
3.971147743578929967e-01 6.271461786111637293e-01 2.996321487144411044e-01
5.368121780470369586e-02 9.760626071331495179e-01 9.626021533910620320e-01
3.229714730536296097e-01 5.141093205686019241e-01 9.435340675404463306e-01
3.789746137799963055e-01 5.949353337049356760e-02 9.148645510137259906e-01
4.217791402291800607e-01 8.282133594943502652e-01 1.768469760964977988e-01
8.615951698430193151e-01 2.947057906696495255e-01 9.733929735085856683e-01
4.707162229518077057e-01 2.382461337470463958e-01 3.446593951789544974e-02
6.369377591098591695e-01 8.572071591128849199e-01 3.608325953598986446e-01
1.142136388892275312e-01 9.158957495875863497e-01 6.144595686257683376e-01
7.635915021728530983e-01 4.884698850461562936e-01 6.995094195638681400e-01
5.752253412095860163e-01 5.851559349032791069e-01 3.026238960425631230e-02
7.766778438661779971e-01 1.154917394394332497e-01 3.017097513048424551e-01
5.242959086960840009e-01 4.573762896433757330e-01 8.841720241062589469e-02
1.151253996213410513e-01 2.783258727920376874e-01 3.073147945699805650e-01
1.448436771258646560e-01 8.996766684659163182e-02 3.418911536874885693e-01
3.207498137505149227e-02 2.714011529476277884e-01 8.233203550613877875e-01
7.771847835567683438e-01 1.834565485993197020e-01 5.025248467488085957e-03
8.453606014492128784e-01 2.464002012751120851e-01 6.894297058598091166e-01
8.312100850202811531e-01 8.644723233062655554e-01 5.759981638894927647e-01
8.808164573506448436e-01 3.145915508666121685e-01 4.757946489984408167e-01
2.589720604359280198e-01 6.499371882542379630e-01 4.691486470453932744e-01
8.992049853641201906e-01 2.148503431444084288e-01 2.867414397132274084e-01
8.423556492965474929e-01 1.906723872368899508e-01 1.212073921491273465e-01
2.875791448145958995e-02 1.145252841571113844e-01 7.708690791322052593e-01
4.229181760353849517e-01 1.238511981416944296e-01 2.501765516767300301e-01
7.551450379714247374e-01 1.456033681242122624e-01 5.979888638012150759e-01
6.157867913832747453e-01 2.011461716232031405e-01 5.441840466507279483e-01
4.085039274652302321e-01 6.798505743076509455e-01 3.445815840033472632e-01
3.692463826729078802e-01 8.702279212972738875e-01 2.745298241181741705e-01
5.486881615405674317e-01 3.569940945430600809e-01 9.354633150946568554e-01
1.857373581764920623e-01 2.315524612567817497e-01 2.618214412008397218e-01
7.204558675907708487e-01 5.487130821676681203e-01 2.073296709119472059e-01
4.615502256903261102e-01 2.840517300844468407e-01 7.643332395927866507e-01
9.987522119162319800e-01 2.599704192171334860e-01 3.513692325755487511e-01
3.284164710649816188e-01 4.157552759081583060e-01 2.238694853641661764e-01
5.188762136551918758e-01 7.766300736080766765e-01 4.006261857771439283e-01
7.656667928068260354e-01 1.122214463615306412e-01 8.581691612180220030e-01
1.458307368890959799e-01 9.473275754006277305e-01 4.162686927589177577e-01
5.905611347386651167e-01 8.820199893463170904e-01 8.741850375263716666e-01
3.165521092552621152e-01 8.478055130335885314e-01 7.109948934345395877e-01
5.530772695738003231e-01 6.545628290906224667e-01 5.356706728878669610e-01
8.108428717438832534e-01 9.548772440613352286e-01 5.819204843959480122e-01
9.422098165216874488e-01 3.894505492577151617e-01 4.643647326931160668e-01
5.306823131888328549e-01 8.551084489901354946e-01 8.172129948177685455e-01
1.417356385266475005e-01 9.421611411477844866e-01 2.520428008713938572e-01
1.861604738938575920e-01 4.015703248266829783e-01 9.737853054463896374e-02
8.477176512787546470e-01 6.871539152087832170e-01 8.417822800062301214e-01
4.811754144951364554e-01 3.773391714011684606e-01 8.488435596512088344e-01
5.675324015720261128e-01 1.389614690823296472e-01 2.183573103517613134e-01
9.279752303826771520e-01 2.975574571205690244e-01 2.864466392261562078e-01
4.079857921948693011e-02 8.841393209129813080e-01 9.439613483767045343e-01
2.787936530762883391e-01 3.618026309520679940e-01 4.912253341012536856e-01
2.520964457443516382e-01 8.547685136373085468e-01 7.570184435796013522e-01
8.998561837618163084e-01 5.784628101481658069e-01 6.990047005032727911e-01
6.000328869261184472e-01 9.783173875478686776e-01 4.608637281544226694e-01
5.054422847565908095e-01 1.421621118449215571e-01 6.890471369934425550e-02
1.038487252013502449e-01 9.773632173363985265e-01 2.340025003180177254e-01
3.250480005536948713e-01 7.694213892014704070e-01 7.590857546965731339e-01
2.086700769144200773e-01 3.353329504948792117e-01 1.632571126162205566e-01
6.873968646610468802e-01 8.584636052842654630e-01 8.908830030319925264e-01
4.905770776142535095e-01 7.775818504267432152e-01 2.814641635274548470e-01
